listing_id,town
7082021,manhattan
7005331,boston
7028069,boston
6991986,college
7166218,manhattan
6980503,manhattan
7023893,manhattan
6955180,queens
7057744,manhattan
7051694,college
6968848,queens
7192690,manhattan
7010105,manhattan
7051471,manhattan
6975727,manhattan
7000738,manhattan
6958928,manhattan
7004411,college
6984992,college
6983733,college
7014371,manhattan
7077047,college
7093752,manhattan
6999742,manhattan
7062853,manhattan
7065102,manhattan
7158994,manhattan
7070594,manhattan
7077032,college
6978134,manhattan
7009187,college
7091450,manhattan
7031723,manhattan
7000999,college
7002198,college
7063391,manhattan
6988044,college
6996957,manhattan
7027183,manhattan
7007934,college
7094895,manhattan
7043654,manhattan
6964799,manhattan
7081799,manhattan
6964813,manhattan
7015928,manhattan
7169621,manhattan
7050244,manhattan
7016408,college
7057719,manhattan
7034598,manhattan
7016867,college
6968501,manhattan
7007882,manhattan
7082921,college
6964235,manhattan
7217767,manhattan
7068867,manhattan
7065322,manhattan
7041276,manhattan
7215037,college
7061206,manhattan
7026325,manhattan
6964964,college
7005298,college
7005155,manhattan
7056774,college
7040781,manhattan
7195497,manhattan
7005271,boston
7048185,manhattan
7591923,manhattan
7045750,manhattan
7064792,manhattan
7076444,college
7003116,manhattan
6984060,manhattan
7063914,manhattan
6953014,manhattan
7063404,boston
6961773,manhattan
6961442,manhattan
7047452,manhattan
6989981,college
7227081,manhattan
7054107,manhattan
7042771,college
7007266,manhattan
7224540,college
7075602,manhattan
7044019,manhattan
7024709,manhattan
7082511,college
7077941,manhattan
6976738,manhattan
7030503,manhattan
7062212,manhattan
7072276,boston
7041361,college
6992796,boston
7016421,manhattan
7012755,manhattan
7053773,boston
6983998,manhattan
6961345,boston
7034830,manhattan
7081452,boston
7023483,manhattan
7049001,college
7078683,boston
7047275,manhattan
7053557,manhattan
6975221,manhattan
6969029,manhattan
6974118,college
7082800,college
7054668,manhattan
7069629,manhattan
7010836,manhattan
6957086,manhattan
7074917,manhattan
7071296,college
6993132,manhattan
7008476,college
7012214,manhattan
6979654,bronx
6979942,manhattan
7008291,manhattan
7006856,manhattan
6960258,manhattan
6991805,manhattan
7038932,manhattan
7022513,manhattan
7060793,college
6959285,manhattan
7028219,college
7035539,manhattan
6972523,college
6968293,manhattan
6981051,manhattan
7007202,manhattan
7041904,manhattan
6966447,manhattan
6989851,manhattan
7031163,queens
7079595,manhattan
6992417,manhattan
7018681,college
7059371,college
6960321,manhattan
6968783,manhattan
7078447,manhattan
7078332,manhattan
6958877,manhattan
7038832,manhattan
7082671,boston
6991833,manhattan
6974068,manhattan
7030886,manhattan
7054686,manhattan
7076461,manhattan
7168225,manhattan
7233238,manhattan
6972947,manhattan
6980887,manhattan
6999474,manhattan
7083617,college
6987752,college
7068781,manhattan
6965094,manhattan
6961928,manhattan
7049891,manhattan
6986918,college
6987773,manhattan
6965347,college
7061087,manhattan
7047648,college
6952166,college
6953101,queens
6964728,manhattan
7072829,manhattan
7045793,college
7049720,manhattan
7170440,manhattan
6961877,manhattan
7014419,college
7030519,manhattan
7081342,manhattan
7005562,college
6957393,manhattan
7096166,college
7057475,manhattan
6970902,manhattan
7013313,manhattan
6974421,manhattan
7022766,manhattan
7020259,college
7017302,manhattan
6970142,manhattan
6966506,manhattan
6985425,college
6982041,manhattan
7047963,manhattan
7139917,manhattan
6992669,college
7063546,manhattan
7066960,queens
7072363,queens
7010214,manhattan
7016095,college
7043680,manhattan
7188696,college
6987436,manhattan
7010767,manhattan
6971886,manhattan
6980784,manhattan
6951911,college
7054625,manhattan
7037758,manhattan
6981275,manhattan
7053815,college
7021410,college
6961119,manhattan
7109382,manhattan
7079248,manhattan
6980733,manhattan
7047008,manhattan
7024608,college
7082691,manhattan
7019499,manhattan
6995323,manhattan
7065245,manhattan
7072713,manhattan
7065814,college
7069504,manhattan
7070077,college
7009806,manhattan
7067986,manhattan
6952899,queens
7031342,college
6978932,college
7012595,manhattan
7033564,college
6984324,manhattan
6975548,manhattan
7228925,manhattan
6970449,boston
6994567,manhattan
7000675,manhattan
7043067,college
7083760,manhattan
7053744,boston
7138375,queens
7000315,manhattan
7008562,college
7013856,boston
7070786,manhattan
6998857,manhattan
7136803,manhattan
7009146,boston
7078999,college
7078859,college
6973568,manhattan
7062523,manhattan
7009468,college
7018738,manhattan
6967357,manhattan
6973782,college
7008470,queens
7020248,manhattan
6967838,manhattan
6978898,manhattan
7081263,boston
7199264,manhattan
7047892,manhattan
7039426,boston
7028447,college
6986615,manhattan
7064433,manhattan
6969660,manhattan
7144613,manhattan
7021324,manhattan
6995263,college
6976074,manhattan
7079146,queens
7018796,manhattan
7003485,boston
7076052,manhattan
7143154,manhattan
7065842,manhattan
6997325,college
7026578,manhattan
7016797,manhattan
7033546,manhattan
7048499,manhattan
7070239,college
7025913,manhattan
7044080,manhattan
7084327,manhattan
7035697,manhattan
7029348,manhattan
7058743,manhattan
7004798,manhattan
7197576,manhattan
7070226,manhattan
7034278,manhattan
6970010,manhattan
6980837,manhattan
6963904,manhattan
7002802,manhattan
6973587,manhattan
7065266,college
7041334,manhattan
6972946,manhattan
7005064,college
6964430,college
7012810,boston
7053527,manhattan
7075853,manhattan
7051307,manhattan
7097773,college
7019158,manhattan
7076257,manhattan
7226743,manhattan
7072717,manhattan
7033518,manhattan
7013663,manhattan
7002430,manhattan
7030989,manhattan
7075404,college
7190535,manhattan
7060611,manhattan
7036383,manhattan
6954017,manhattan
6988321,college
7310901,manhattan
7198936,manhattan
7023183,manhattan
7080150,manhattan
7141300,manhattan
7123494,college
6978764,manhattan
7077142,manhattan
7060559,manhattan
6971885,college
6978851,manhattan
7031876,boston
6958556,college
7049391,manhattan
7011590,manhattan
6956721,manhattan
6975777,manhattan
7031860,manhattan
7035532,manhattan
7066115,manhattan
6982335,manhattan
7051227,manhattan
7009481,manhattan
7047406,manhattan
6964838,manhattan
7007618,manhattan
6999465,manhattan
7065316,manhattan
7049829,manhattan
7162953,queens
7033306,college
7011928,manhattan
6993956,manhattan
7221848,manhattan
6982641,manhattan
6987885,manhattan
7081410,queens
7078965,queens
7006096,college
6958344,college
7010318,manhattan
7089595,college
6991236,manhattan
7052153,manhattan
6970251,manhattan
6971457,manhattan
7064118,manhattan
6970339,manhattan
7067591,manhattan
7083584,boston
7146248,boston
6987302,boston
6969446,college
7035129,manhattan
6999496,manhattan
6979578,manhattan
7012328,manhattan
7057443,manhattan
7051722,college
6976521,manhattan
7111886,manhattan
7015920,college
6970338,manhattan
6999827,college
7066008,manhattan
7030772,manhattan
6982309,manhattan
6979079,college
7029804,college
7079858,queens
7060073,manhattan
7040930,manhattan
6994192,manhattan
7011403,manhattan
7039233,manhattan
7072974,manhattan
7168205,manhattan
6990528,college
7075149,queens
7050967,college
6997263,college
7082041,manhattan
7003348,manhattan
7029806,manhattan
7043811,manhattan
6963463,manhattan
7008297,manhattan
6973100,manhattan
6962884,manhattan
7055442,manhattan
7031632,college
6972040,boston
7100946,manhattan
6992757,manhattan
7021600,college
7078575,college
6995560,manhattan
7065105,manhattan
7082938,manhattan
6966746,college
6952010,manhattan
7050531,manhattan
6991387,manhattan
6963243,manhattan
7047966,manhattan
7048624,manhattan
7111157,manhattan
6957888,queens
6987789,queens
7045386,college
7067588,boston
6985507,manhattan
7044433,manhattan
7000261,manhattan
6952136,manhattan
7083570,manhattan
6996711,manhattan
6996795,manhattan
7032313,manhattan
6984235,manhattan
6983229,college
7182747,manhattan
7071551,queens
6988079,manhattan
7070550,manhattan
7071854,manhattan
6958967,college
7004800,college
7051785,college
7041711,manhattan
7221448,manhattan
6955704,college
7081205,bronx
7011200,manhattan
6985032,manhattan
7060174,manhattan
6973480,manhattan
6968928,college
6989796,college
7075703,manhattan
7039850,boston
7052638,college
6969632,manhattan
7058806,manhattan
6999699,manhattan
7071261,manhattan
7068636,manhattan
6952658,boston
7208238,manhattan
6959965,college
6979376,boston
7043002,college
7025313,boston
7024289,manhattan
7212753,manhattan
7074660,manhattan
6963324,manhattan
7041194,bronx
7064333,manhattan
7024445,boston
7230843,manhattan
7008013,manhattan
7011886,manhattan
6998722,college
6988464,manhattan
7026773,boston
7029203,manhattan
7057469,manhattan
7064435,manhattan
7071493,college
6993926,college
6989548,college
7006698,college
6973798,manhattan
6999041,manhattan
6952345,manhattan
7145411,manhattan
7005074,manhattan
6977485,manhattan
7028559,manhattan
7064806,queens
7023423,manhattan
6997505,college
7043555,manhattan
6956243,manhattan
6994245,manhattan
7061936,manhattan
6964575,manhattan
7184200,manhattan
6981282,manhattan
6968828,manhattan
7057960,manhattan
7018683,college
7066869,manhattan
6968191,manhattan
7032137,manhattan
7022487,boston
7001042,queens
7016419,college
6991585,manhattan
7044906,manhattan
7054448,college
6992032,boston
6979601,manhattan
7024220,manhattan
6975215,manhattan
7173268,boston
6989849,manhattan
7048086,manhattan
7041350,college
7048752,college
6991620,queens
7069761,manhattan
7077839,manhattan
6967521,boston
6973676,manhattan
6981024,manhattan
6969972,manhattan
7024894,boston
6976265,manhattan
7207430,manhattan
7184823,manhattan
6954759,manhattan
6970162,manhattan
7052983,manhattan
6995081,manhattan
6999472,college
7027694,boston
7053062,manhattan
6991320,boston
7026224,manhattan
7044357,college
7078882,manhattan
6955351,manhattan
6998451,college
7091431,manhattan
6957728,manhattan
7044787,manhattan
7210920,college
6972316,manhattan
6995597,college
6995232,manhattan
7037438,manhattan
6966682,college
7078713,manhattan
7074772,manhattan
7074004,queens
7044667,manhattan
6993637,manhattan
7044174,college
7000859,manhattan
7058069,manhattan
6964193,boston
7021793,manhattan
7025061,college
6994568,college
6959094,college
7125901,boston
7219334,queens
7025988,college
6969347,college
7068095,manhattan
7065816,manhattan
7208422,manhattan
6989251,manhattan
7012009,college
7042438,manhattan
6996148,manhattan
7063077,manhattan
7063545,manhattan
7009744,manhattan
7010884,manhattan
6990968,manhattan
7039163,manhattan
7047778,queens
7013996,manhattan
6989625,college
6992933,manhattan
6953116,manhattan
6990135,boston
6981386,manhattan
6993971,manhattan
7167903,manhattan
7057635,manhattan
7076287,manhattan
7050192,manhattan
7024700,boston
7009525,manhattan
6977506,manhattan
7019904,queens
6964965,manhattan
7062673,college
7059092,manhattan
6957729,manhattan
7186202,college
6959955,manhattan
7079049,manhattan
7023725,manhattan
7104785,manhattan
6989915,manhattan
7080137,college
7021773,manhattan
7026846,manhattan
6996256,manhattan
6972088,manhattan
7044102,manhattan
7010217,manhattan
7017874,boston
7228248,manhattan
7058638,manhattan
7069955,manhattan
6979984,queens
6988767,college
7060384,manhattan
7080015,college
7017428,manhattan
6983841,manhattan
6976225,college
7016762,manhattan
7049640,manhattan
6981027,manhattan
6996449,manhattan
6955091,manhattan
7075252,boston
7101558,manhattan
7013912,manhattan
7044285,manhattan
7048340,manhattan
7042506,manhattan
7010360,manhattan
7074271,manhattan
7023095,manhattan
6978343,queens
7043056,manhattan
7049743,manhattan
7058891,manhattan
7022887,manhattan
7059701,queens
6979089,queens
7054602,college
6999657,manhattan
7044970,manhattan
7037531,manhattan
7007524,manhattan
7012776,manhattan
7056580,college
7051680,manhattan
7065094,manhattan
6987192,manhattan
6997663,college
7049784,manhattan
7202563,manhattan
7023639,manhattan
6969210,manhattan
6980840,college
6955778,manhattan
7028848,manhattan
6965518,college
6990801,manhattan
7027810,college
7010906,manhattan
7028342,manhattan
7025878,college
7021231,manhattan
6968373,manhattan
6993260,manhattan
6974712,manhattan
6957883,manhattan
7075155,manhattan
6954668,queens
7060598,college
6955785,manhattan
7026624,college
7010229,college
7034244,boston
6961807,manhattan
6972836,manhattan
6969521,manhattan
7020817,college
6962698,manhattan
7144378,manhattan
6987850,manhattan
7081343,manhattan
7193633,manhattan
7024174,manhattan
6998313,manhattan
7017294,manhattan
7081516,boston
6980210,college
6973788,manhattan
6961028,boston
6998607,college
7056961,manhattan
6997057,queens
7057496,queens
7073530,boston
6998670,manhattan
7039304,manhattan
7170270,boston
6993030,boston
6988455,manhattan
7071394,bronx
7060803,manhattan
6977719,manhattan
7055085,college
6966562,manhattan
7069380,manhattan
7071122,manhattan
7024660,manhattan
7079496,manhattan
7210183,college
6958751,manhattan
7076489,manhattan
6989028,manhattan
7052460,manhattan
7078243,manhattan
6953958,manhattan
6961485,manhattan
7030865,queens
7003340,college
7019476,college
7207973,manhattan
7002350,manhattan
7074586,manhattan
7056324,manhattan
6966625,boston
6973186,manhattan
7065003,boston
7043283,manhattan
7214878,manhattan
7064302,college
7052337,manhattan
7021857,manhattan
7076641,bronx
6974763,manhattan
7206576,manhattan
7028514,manhattan
7070496,manhattan
7016569,manhattan
7006844,manhattan
7112559,manhattan
7034722,manhattan
6954470,manhattan
7036990,college
7019594,queens
6959913,manhattan
7047585,manhattan
7082318,college
6997189,manhattan
7016956,manhattan
6964433,manhattan
7056775,college
7174190,manhattan
6955064,college
7055881,manhattan
6984055,college
7107737,manhattan
6991263,manhattan
7063581,college
6998295,college
7065766,manhattan
6968298,manhattan
6953706,manhattan
6964201,manhattan
6999436,college
6970268,manhattan
7027691,manhattan
7048041,manhattan
7051427,manhattan
7017282,manhattan
7029016,college
7057884,college
7061133,college
7046583,manhattan
6969864,manhattan
6978635,college
7063280,manhattan
7001132,manhattan
7031293,manhattan
7029758,manhattan
6972471,manhattan
7181438,manhattan
7050982,college
7039577,manhattan
7017510,college
6965028,manhattan
6971974,boston
7066744,manhattan
7023268,manhattan
6961586,manhattan
7034121,college
6960524,manhattan
7008917,manhattan
7081375,queens
7035108,manhattan
6965068,manhattan
7005132,manhattan
6982299,queens
6997273,boston
7003951,manhattan
7148635,manhattan
7013406,manhattan
7053296,manhattan
7049689,manhattan
6974340,college
7023565,manhattan
6973403,manhattan
7073502,manhattan
7081792,college
6952840,manhattan
6964811,manhattan
7040085,boston
7054700,manhattan
6963857,college
7001745,manhattan
6956495,manhattan
7028973,college
7035066,manhattan
6977743,manhattan
7014409,manhattan
7097412,manhattan
7047568,college
6996490,manhattan
6976453,manhattan
7010168,manhattan
7103511,manhattan
7076043,manhattan
6979514,college
6975592,manhattan
7030098,manhattan
6983671,manhattan
7056427,boston
7225609,boston
6966657,boston
7034400,manhattan
7059975,manhattan
7008445,manhattan
7119247,manhattan
7053390,college
7005445,manhattan
7357792,manhattan
7061060,manhattan
7058193,college
7044665,manhattan
7034433,queens
7080806,manhattan
6968816,college
6980826,manhattan
7000578,manhattan
6956818,manhattan
6962047,manhattan
6968491,manhattan
7057975,manhattan
7038999,manhattan
6985684,college
7011044,manhattan
7019382,queens
7105352,manhattan
7035155,college
6979837,manhattan
6992881,manhattan
7039872,manhattan
6969111,college
7078207,college
7022357,boston
6971391,manhattan
6964031,college
7010910,manhattan
7080256,manhattan
7076502,manhattan
7016019,manhattan
6955994,manhattan
7003332,manhattan
6977978,manhattan
7005410,manhattan
7053203,manhattan
7040850,boston
7160098,manhattan
7055797,manhattan
6972789,manhattan
6987029,boston
7053229,queens
7048782,manhattan
7028519,manhattan
6955643,manhattan
7000449,college
7049014,college
7044702,manhattan
7031083,manhattan
7054381,college
6985369,college
7065029,queens
6953543,manhattan
6983955,manhattan
6975971,manhattan
6957630,manhattan
6971516,college
7018394,manhattan
7049019,manhattan
7071307,manhattan
6983863,college
7181164,manhattan
7017941,manhattan
7056880,college
7072329,manhattan
6994758,manhattan
6966921,manhattan
7063642,manhattan
6970487,manhattan
7019190,manhattan
7006078,manhattan
7037164,college
7064047,manhattan
7155576,college
7024246,college
7035655,manhattan
6990502,manhattan
7225984,manhattan
7065131,manhattan
7066449,manhattan
7011584,manhattan
6995581,boston
6998148,college
7132556,college
6992410,queens
7064063,boston
7078102,manhattan
6971090,manhattan
7073274,manhattan
7037251,manhattan
7067420,manhattan
7192736,manhattan
7076929,boston
7047455,manhattan
7067129,queens
6955729,manhattan
7190493,boston
7166201,manhattan
7068469,manhattan
7063212,manhattan
6985690,manhattan
7049278,manhattan
7053886,boston
6957791,boston
7155925,manhattan
7060680,manhattan
7021274,manhattan
7073916,college
7067230,manhattan
6973975,bronx
7197173,queens
7025629,college
7079609,manhattan
7063384,manhattan
7060445,boston
7207207,college
6953462,manhattan
7022268,manhattan
6994446,college
7009784,queens
7040440,college
6976634,manhattan
7036016,college
7022932,manhattan
6994669,manhattan
7062186,college
7144180,college
6978607,manhattan
7081915,college
6961538,manhattan
7054300,manhattan
7000834,manhattan
7042689,queens
7060286,manhattan
6959837,manhattan
7081702,manhattan
7063796,college
6969553,manhattan
6959123,manhattan
7028125,college
7018521,manhattan
6963080,manhattan
7068441,college
7048980,college
7014196,manhattan
7020878,manhattan
7071479,manhattan
7000953,manhattan
6994649,manhattan
7183609,manhattan
7202879,manhattan
7024208,college
6953773,manhattan
6999912,boston
7008854,queens
7014729,manhattan
7016879,college
7015833,college
7036387,college
7056054,boston
6983760,college
6969920,manhattan
6954751,manhattan
7047032,college
7019664,boston
6980810,manhattan
6964178,manhattan
6962172,college
6968450,manhattan
6993478,manhattan
7077735,manhattan
6975614,manhattan
6989164,manhattan
6959710,manhattan
7073923,manhattan
7000531,manhattan
7075598,queens
7040007,manhattan
6999217,college
7073904,manhattan
7010900,manhattan
6974883,manhattan
7116100,college
7027891,manhattan
7014476,manhattan
7022885,boston
6965792,boston
7075537,queens
7015119,boston
7032929,manhattan
7098001,manhattan
7018485,manhattan
6985823,manhattan
7083687,boston
7105489,manhattan
7044589,manhattan
7052160,manhattan
7033930,manhattan
7031537,manhattan
7048310,college
7051541,boston
7044152,boston
7074283,manhattan
7006008,manhattan
6992507,manhattan
6985668,manhattan
6975864,manhattan
7039338,college
7072389,queens
7066454,manhattan
7032429,manhattan
7024109,manhattan
7021565,manhattan
6971174,manhattan
7042159,manhattan
7013162,bronx
6992191,college
7029427,manhattan
7061458,manhattan
7082267,manhattan
7004479,manhattan
6977049,boston
6988901,manhattan
7230724,manhattan
7066082,manhattan
6990450,stratten
7006139,college
7118714,manhattan
7072773,manhattan
7083955,queens
6994096,manhattan
7043694,manhattan
7093164,manhattan
6996841,manhattan
6993252,manhattan
6992030,boston
6992100,boston
7021180,manhattan
7059307,manhattan
7054774,college
6986468,college
7064547,manhattan
7093786,manhattan
6994167,boston
7020126,queens
7010877,manhattan
6958783,manhattan
7071134,manhattan
6967235,manhattan
6976151,manhattan
7000350,manhattan
6956271,manhattan
7067809,college
6967602,manhattan
6960274,manhattan
7023266,manhattan
6967792,manhattan
7023772,manhattan
7003830,manhattan
6956326,manhattan
7042706,manhattan
6982580,manhattan
7020653,manhattan
6955784,manhattan
6978082,college
6966654,boston
7025396,boston
7058757,manhattan
7172194,college
7034675,manhattan
7067098,manhattan
7011087,manhattan
6988158,manhattan
6956312,manhattan
7092457,manhattan
7042979,manhattan
7012701,queens
7116899,manhattan
6968971,manhattan
7075334,manhattan
6971257,manhattan
6994075,college
6999872,manhattan
7037232,manhattan
7199702,college
6991070,college
7032201,college
7056464,boston
7001859,queens
7233527,manhattan
6953379,college
6957723,manhattan
7006716,college
6978213,manhattan
6995459,manhattan
6994714,college
7045940,college
6962072,college
7187831,queens
6999080,manhattan
7059956,manhattan
6958562,manhattan
7218491,college
6982661,manhattan
7077836,manhattan
6986319,manhattan
6994349,college
6958641,manhattan
7000847,manhattan
7010455,college
7166901,boston
7053265,manhattan
7004979,manhattan
6953033,manhattan
7043568,manhattan
7075351,manhattan
7064804,manhattan
7065146,college
7002406,manhattan
6984869,college
7107247,manhattan
7037589,manhattan
7022728,manhattan
6980934,boston
7008046,manhattan
6989646,manhattan
6958316,boston
6983446,college
7232177,college
6995284,manhattan
7067346,manhattan
6955725,manhattan
7002548,manhattan
6989546,manhattan
7183648,manhattan
7002397,manhattan
6954477,college
7075469,manhattan
7007125,queens
7008658,boston
7055194,manhattan
6991759,manhattan
6955963,college
6985114,college
7071278,manhattan
6968151,boston
6968990,college
7010373,bronx
6961161,college
7024903,manhattan
7029738,manhattan
7198048,manhattan
7076666,manhattan
7026676,queens
6983145,bronx
7043993,manhattan
7200743,manhattan
7038753,manhattan
7034094,boston
7132021,manhattan
7043673,manhattan
7030472,manhattan
7044691,manhattan
6973350,college
7070972,boston
7035090,manhattan
7699396,manhattan
6994576,boston
7033709,manhattan
7000911,manhattan
7039452,manhattan
7041728,college
6955667,manhattan
7036656,manhattan
7082624,manhattan
7147065,manhattan
6957492,boston
7050844,college
6987935,manhattan
7057914,college
7152265,manhattan
7048937,queens
7033368,manhattan
7222312,manhattan
7068077,college
7051224,manhattan
7059407,manhattan
6979756,manhattan
7023721,manhattan
7052052,college
7019331,college
7052352,college
7048763,manhattan
6973619,manhattan
7005365,college
7037246,manhattan
7097583,manhattan
7070292,manhattan
7075738,manhattan
7022741,manhattan
7113099,college
6958482,manhattan
6993913,manhattan
7049507,manhattan
7061152,boston
7047249,manhattan
7084388,boston
7067304,college
7056421,manhattan
7030196,college
7090197,manhattan
6967142,manhattan
6968048,manhattan
6981250,college
7052273,manhattan
7007626,manhattan
7055610,manhattan
7190904,manhattan
6992409,boston
7042258,manhattan
7063083,queens
7093910,manhattan
6975180,boston
7028261,manhattan
7059668,manhattan
7057021,manhattan
7027889,manhattan
6989358,college
6983082,college
7052453,manhattan
6986919,manhattan
6993473,college
7057712,bronx
7231822,college
7061879,manhattan
6977031,queens
7042213,college
6972348,boston
7054177,manhattan
7195449,manhattan
7038686,manhattan
7059155,manhattan
7044516,manhattan
6967396,manhattan
7198514,manhattan
7043604,manhattan
7014708,college
7000228,college
7069465,manhattan
7206600,college
6969918,college
7043447,manhattan
7021789,manhattan
7043751,manhattan
7055174,queens
7061016,manhattan
7038818,manhattan
7024311,manhattan
7203031,manhattan
7004079,manhattan
6963893,boston
7007341,college
6965153,manhattan
7171493,college
7054768,college
7004039,college
7071283,manhattan
6986050,manhattan
7081480,college
7005368,manhattan
6990811,manhattan
7015547,college
6983340,college
7062799,college
7071703,boston
7023350,manhattan
7183920,manhattan
6995570,manhattan
7025987,manhattan
7148627,college
7041371,college
7081697,college
7016524,manhattan
7105760,queens
7029901,manhattan
7068202,manhattan
7078905,manhattan
7125113,manhattan
7081628,manhattan
7045989,manhattan
7043926,manhattan
7037974,manhattan
7073332,boston
7012405,manhattan
7131751,college
7079176,boston
7016441,manhattan
6989379,manhattan
7035227,college
6952399,manhattan
7187542,college
6963790,manhattan
6966135,boston
7052359,boston
6994429,college
7067669,manhattan
7076905,boston
7068642,manhattan
6989133,manhattan
7036802,manhattan
6977937,manhattan
7057826,manhattan
7042456,manhattan
7066664,manhattan
6975755,manhattan
7071580,manhattan
7004183,manhattan
7031119,manhattan
6959207,manhattan
7190097,college
7034095,college
6984059,manhattan
7038439,boston
6957699,college
6962381,boston
7041022,manhattan
7034156,college
7058616,manhattan
7071397,manhattan
7061976,manhattan
6968500,manhattan
7046939,manhattan
7029269,manhattan
7013517,manhattan
6960534,boston
6964751,manhattan
7030056,boston
7018615,manhattan
7049493,manhattan
6966270,manhattan
7048672,manhattan
6951872,manhattan
7030871,college
7011673,manhattan
7015233,manhattan
7056160,boston
7203495,manhattan
7154042,boston
7074269,queens
7074579,manhattan
7030970,college
7024156,college
7020141,manhattan
6980428,manhattan
6990433,queens
7014451,college
6970184,college
7068956,manhattan
7029317,bronx
7007132,college
6973486,manhattan
7052055,manhattan
7053549,manhattan
6972164,manhattan
7041661,manhattan
6962921,manhattan
7062456,queens
6963892,boston
7070835,manhattan
7060353,manhattan
7061414,manhattan
7025850,manhattan
7006730,manhattan
6970995,manhattan
6961777,manhattan
7041198,manhattan
7056463,manhattan
7173197,college
7079134,manhattan
7026087,manhattan
7028045,college
7062756,manhattan
6973807,college
7012852,manhattan
7008612,college
6967231,manhattan
6967376,college
7052554,manhattan
7018815,manhattan
7490970,college
6980842,manhattan
7031292,manhattan
6980601,manhattan
6954871,college
7082140,manhattan
7041762,queens
7050995,manhattan
7042989,manhattan
7027305,manhattan
6987653,boston
7121925,manhattan
7061535,manhattan
7043677,manhattan
7035718,manhattan
7017320,queens
6984359,manhattan
7133075,manhattan
7019285,college
7028644,manhattan
7019154,manhattan
7023854,manhattan
7056563,boston
7078354,manhattan
6957926,manhattan
6988748,college
6988290,manhattan
7034376,manhattan
6963961,boston
6968701,manhattan
7213451,college
7008801,college
6978423,college
7015489,college
6955038,boston
7011385,manhattan
7020373,manhattan
7071354,college
6975618,manhattan
7038757,manhattan
6967592,manhattan
6968153,boston
6994243,manhattan
7095024,boston
6968601,college
6992402,college
7078462,manhattan
7054440,manhattan
7034610,manhattan
7063457,college
6986987,manhattan
7044299,manhattan
7022023,manhattan
6969946,manhattan
7002660,manhattan
7154804,manhattan
6979418,manhattan
6977472,manhattan
7020246,manhattan
7073187,manhattan
7033752,manhattan
7015667,manhattan
7022037,manhattan
6988011,manhattan
6980700,manhattan
7001916,manhattan
6985362,manhattan
7018345,manhattan
7026921,manhattan
6989021,manhattan
6957466,manhattan
6995622,manhattan
6980374,manhattan
7059783,manhattan
6955688,manhattan
6974446,college
6960549,manhattan
7063173,manhattan
7042781,college
7158657,queens
6957519,manhattan
7060534,manhattan
7040854,boston
7001551,college
6965866,queens
7045579,college
6971004,manhattan
7014551,manhattan
6986558,manhattan
7044192,manhattan
7016427,college
7041302,college
6981983,manhattan
7092656,manhattan
7039258,queens
7043439,manhattan
7012057,manhattan
7117262,boston
6996772,manhattan
7020011,manhattan
6960164,manhattan
6982187,manhattan
6988258,college
7083409,boston
6974023,boston
7020223,manhattan
6984585,manhattan
6972472,college
6957398,manhattan
7202552,manhattan
6968215,college
6964139,boston
7008376,manhattan
7012061,manhattan
7017380,manhattan
6953622,manhattan
7019146,manhattan
6987933,queens
7036765,manhattan
7057833,manhattan
6985780,manhattan
7026787,boston
7045501,manhattan
7193758,manhattan
7027005,manhattan
6962252,boston
7004516,boston
7065603,college
6995763,manhattan
7053866,boston
6995864,boston
6976878,queens
7001320,manhattan
6976162,manhattan
7074037,manhattan
6959453,manhattan
6969090,manhattan
6982921,college
7032162,manhattan
7004251,manhattan
7076941,manhattan
7018884,manhattan
7078980,college
7030404,queens
7034101,manhattan
7037754,manhattan
7199139,college
7002468,manhattan
7045713,queens
7135093,manhattan
6997773,boston
7006027,manhattan
6964868,manhattan
7018588,manhattan
6993092,manhattan
6953386,college
7177682,manhattan
7026449,manhattan
7050768,manhattan
7033373,manhattan
7061916,manhattan
7221396,college
7033622,boston
7076994,college
7032195,manhattan
7015306,manhattan
7032650,manhattan
7209941,manhattan
7002157,manhattan
7061621,boston
7063120,manhattan
7001874,manhattan
6986372,manhattan
6985905,manhattan
7062057,manhattan
7168806,manhattan
7012233,college
7084210,queens
6996181,manhattan
7006385,manhattan
7164414,college
7061722,manhattan
7060036,manhattan
7027760,college
7209222,manhattan
7038105,manhattan
6961602,manhattan
7050895,boston
6970719,manhattan
6957736,manhattan
7181067,manhattan
6980171,boston
6969625,college
7053769,boston
6957520,boston
6959967,manhattan
7043275,manhattan
7083123,manhattan
7035542,manhattan
7071491,manhattan
7011446,college
6980338,manhattan
7057376,manhattan
7073442,manhattan
7059333,manhattan
7050125,manhattan
7042182,manhattan
7026381,college
7075121,boston
7047665,manhattan
7035127,manhattan
7014294,manhattan
7007018,queens
7041897,boston
6980711,manhattan
7077230,manhattan
6952006,manhattan
7197572,manhattan
7004797,manhattan
7038155,manhattan
7073404,manhattan
6987433,manhattan
6995221,manhattan
7053152,manhattan
7082995,manhattan
6962101,college
7047395,manhattan
6965568,boston
7018510,manhattan
7014134,manhattan
6957436,manhattan
6975827,manhattan
7039775,college
6981148,boston
7054880,manhattan
6966388,manhattan
7092955,manhattan
7064470,manhattan
6986308,manhattan
7002127,manhattan
7031369,manhattan
6968924,college
7020272,manhattan
7029451,manhattan
7050840,manhattan
7147095,manhattan
7037240,manhattan
7025496,manhattan
7028732,manhattan
6995713,college
7030845,manhattan
7040497,college
